t,G1,G2,G3,G4
636.0,-0.02711921499093129,0.011725888098488188,0.01134869264490702,0.0328257060909173
648.0,0.0009889424815836302,-0.008123454184045479,0.020864157465525637,-0.0011703233383536364
660.0,0.010444287777281238,-0.009510235444263293,-0.023138006078605562,-0.014629023790609888
672.0,-0.007866433192997855,0.006276468624358742,0.0033721667083445647,0.0314333283971887
684.0,-0.004809350100282606,-0.027035328098898536,0.03371935903860801,0.011045449924276567
696.0,-0.0020784051121448444,-0.034882483157442475,0.007553796960841846,0.0164322488723243
708.0,-0.002222748962512985,-0.005198610306445446,0.0022275588105851378,0.021522679886377922
720.0,0.0015434434859505721,-0.019760599025327633,-0.0027778199985981234,-0.00544775461548822
732.0,-0.020112364663716527,0.00935273777049874,-0.013473228013352526,0.011685653124698756
744.0,0.0036087421941156527,0.013994329793275556,-0.006082170338196861,0.0051680113992059774
756.0,0.008835857499931637,-0.007814045596870453,-0.016003788307342722,0.008918543319210893
768.0,0.013887611180434772,-0.012877406165616397,-0.021734870203853965,0.011767184100328851
780.0,-0.020273780873778367,-0.019874932884521135,0.012157276782053326,-0.034024764179425494
792.0,0.006345972673733036,-0.010942954442438674,0.00416317666049093,-0.008542434159862748
804.0,-0.0030161143794186773,0.0003136411983245765,-0.01590873103750816,0.002210731057258722
816.0,0.013940465554500984,-0.004517365684454218,-0.022852801086447994,0.010078289804975755
828.0,-0.011250943425128078,0.0011550561970260073,-0.010185978879999386,-0.01604217665713727
840.0,-0.004986293154006891,-0.01672081351946142,-0.007197552928552882,0.011488537558431967
852.0,-0.0006575699358697924,-0.021226940000335006,-0.0033270798489099707,0.007234750609290765
864.0,0.01564236665586795,0.017865020766845954,0.005259752701132201,0.013731221297065922
876.0,0.016964663010834744,0.006444564502676328,0.024958162168312977,0.0069389085898224874
888.0,-0.01678917423057932,-0.030982107717756526,0.030415778266580974,-0.010378900244977632
900.0,0.0020558239184102385,0.0005393878632029806,0.004095282181998079,-0.005040527498991889
912.0,0.01525187088687968,0.02404611732073536,-0.019917983270935226,0.0014419578469893894
924.0,0.009659761313649122,0.011433153808863023,-0.0001353159168456666,0.03140713435060233
936.0,-0.010698701576218451,0.02028959453715111,0.006195259707639819,-0.012032995949740471
948.0,-0.00333469991733079,0.01700602898919195,-0.0014444760843936402,-0.014601921074103573
960.0,-0.021062909292845287,0.009705026460675023,0.005164592677033028,-0.001203948103486823
972.0,0.00998835959597145,-0.007271518146249358,0.00515163026094511,-0.03317277251347511
984.0,-0.0016136797705669484,-0.01140684235647776,0.00205580172835557,0.006485825747033092
996.0,-0.025511419624992322,0.004212213740576536,-0.01818817151939885,-0.005745033521582441
1008.0,0.0023819355613639583,0.023784848210392326,0.02679205037221229,0.004670239082712801
1020.0,-0.003320352887131914,-0.005964962456020333,-0.012171101890800343,-0.015689701392312322
1032.0,0.01487576144992072,0.02697466870012623,0.01578107465521974,-0.012584066617239478
1044.0,-0.00851020573734017,0.03329034316575295,0.008729276768425121,0.0021017471371238155
1056.0,-0.007031661623675204,0.012794191134759894,-0.004101771507404266,0.01620639653990448
1068.0,0.006993582288928524,-0.01598164229813203,0.0032868270205052546,-0.006607262433243645
1080.0,-0.025924298328225112,-0.012333774533630062,0.016044105470053874,0.008624969497478102
1092.0,0.014508259124339971,-0.014900877021669662,0.006670789057648637,-0.027306277607071053
1104.0,0.0019603977044631367,-0.008289621178422912,0.014264061179992186,-0.00976431524557875
1116.0,-0.030213663325257118,0.01939731222872459,0.0017499498447299151,0.002997154338647705
1128.0,-0.024667807052865327,0.003472723375534074,-0.007215638243179212,-0.012685223222788264
1140.0,-0.013829478069741188,-0.007343174556608927,-0.0030312125350597007,0.009074978529086161
1152.0,0.009095263155129282,0.008672946543686055,0.003331784269345011,0.05033478082410884
1164.0,-0.013870462338332374,-0.010307566856680021,0.025055447233786842,0.003653296978033572
1176.0,0.007837616827960815,0.012425251744300899,-0.014430164433511526,-0.01462009988325808
1188.0,0.0166716861492706,0.030395865156508464,0.044827902656687985,0.010578873781533604
1200.0,0.016123422310226034,0.014750877351417153,-0.006896564028608183,0.012303160145393347
1212.0,0.01290085850669684,0.017136208856653214,0.006477024455130331,0.01562523371625209
1224.0,0.007914692408838738,-0.011820117272587333,0.01741236863321555,-0.014472137085383788
1236.0,-0.014958026743660037,0.010318270997527844,0.00223974274614941,0.010337444671090726
1248.0,-0.0046266373556561715,0.014410676799783322,0.03358564060331712,-0.002832418884387547
1260.0,0.02602630291398022,-0.003402315231867794,0.014000810808317199,-0.020111953095981485
1272.0,0.003201809376933609,-0.009694372544841658,0.013098688771679539,-0.006327900598560858
1284.0,0.028088859566564862,0.007635024250597725,0.01770181269118474,-0.0115218716792505
1296.0,0.019446692020032783,-0.007876080952108703,0.004826768517630548,0.005390293391083688
1308.0,-0.005850811587938865,0.0028367608647798972,-0.00674154299673756,-0.003961908355148722
1320.0,-0.0009941643919339055,0.009523618097764324,-0.0033365003720655863,0.005516903270864586
1332.0,0.00474326704501394,-0.015121683769641774,0.0034369856497642784,-0.011930461145353644
1344.0,-0.005777180877914456,0.027370858291654972,0.010849252333851091,0.020353994225412567
1356.0,0.009140428280361077,0.007981416648670856,0.007954971643475622,-0.0025529765804263474
1368.0,-0.0010528931610356508,0.0026291054899794356,-0.009252057047664743,0.004599753124810201
1380.0,-0.007548803067076035,0.007283959395785834,-0.007353754741531389,0.005187119446693867
1392.0,-0.0014583619230995346,0.005053616660465708,0.024952619477469358,0.005470467911448585
1404.0,0.009982643171408056,0.023037695059689618,0.0011984878541471987,-0.007062170121204529
1416.0,0.0007008087198540179,0.006937565906572927,0.02051835273789285,-0.0014339263661194471
1428.0,0.009066254861883744,-0.010703255772263156,-0.017692271192514965,-0.01613688286634891
1440.0,-0.007295550556077165,-0.008431872818272077,-0.024341006345647027,-0.003379287487904461
1452.0,0.0036906089872157846,0.007113368099179955,0.004597905436271877,0.006273088612521563
1464.0,0.005723561529919548,0.007095105428699556,0.0076922143072087595,-0.019845629272404065
1476.0,0.003262563326252616,-0.002807080907645833,0.0004159016330580995,0.004985877881953863
1488.0,-0.0026942944267687517,0.006299299889717888,0.01592421962535233,-0.00439223560492613
1500.0,-0.02098851586059204,0.027542984192973588,0.004526895415241849,-0.008304191534791772
1512.0,-0.005501839657425906,0.011563239105364893,0.0029873847018329226,-0.0490917041924194
1524.0,0.0028169728385836366,0.010169509347106588,0.008288179165137244,-0.008128161825498373
1536.0,-0.001778699146016231,-0.0036462190395380443,-0.0006044020491168075,0.015694685826340444
1548.0,0.006092415435263909,-0.014743000218973942,0.008178755815359337,-0.022173297621985076
1560.0,-0.007623937608968077,0.028771891857785493,-0.01176154634252566,-0.0001428335571321092
1572.0,-0.017651108713628513,-0.005208661737037866,-0.016787483088247068,0.022504597187494223
1584.0,0.022479856291388548,0.008581207434176424,0.019604123143871437,-0.009001444788714077
1596.0,-0.025822023176917338,0.004594956235213665,0.01894871901196664,0.012941300152234162
1608.0,0.0042258397001076085,-0.0028762964638858724,0.012682973011921563,-0.009262302600609583
1620.0,-0.013269724528326742,0.018935234991065045,-0.00548406450490301,-0.0011312486167188004
1632.0,0.009216342403191694,-0.014118044328869317,0.007958519693511017,0.008283136328135944
1644.0,0.012085038959313373,0.015431019657393165,-0.010898994082283118,-0.011215545820858723
1656.0,-0.013194542932330893,-0.0031095258214821255,-0.015219354511573696,-0.015686425516683145
1668.0,-0.003756561696008486,0.024727293478244483,0.006436896755422786,-0.025530613889829943
1680.0,0.0023796551645615836,0.010210323774491884,0.013992226671892817,-0.023628452892358664
1692.0,-0.00860026280238994,0.0016930690422672218,-0.0025065579313587752,0.02041416227742083
1704.0,0.003483852596385527,-0.016996445038211024,-0.011614788641356458,-0.003252509835068255
1716.0,-0.006263214600646664,0.006930547988122211,0.01909512228086489,-0.007369106078392788
1728.0,0.0018158027414196638,-0.0038920806510262455,0.012301558793880214,-0.007406153343590795
1740.0,-0.0011709212655833447,0.00671168854153281,0.003483295628393413,-0.013853034871019288
1752.0,-0.0273542208598525,-0.0188407190337934,0.0035121672862360835,0.022216836508375932
1764.0,-0.0072780745305451675,0.011615425959810065,0.012054213830749212,0.023125701031298858
1776.0,0.02544610942630756,-0.008271373985945275,0.0021235017202758393,0.029750358438878043
1788.0,-0.023072833871815527,-0.010931238331503699,0.03178701579393235,-0.007468536502896004
1800.0,-9.836220609259582e-5,0.002609099755593459,0.0024282650396928716,-0.00257228720431193
1812.0,-0.017995166423380612,-0.004053071146040356,-0.010564950576052213,0.008343355273829045
1824.0,0.02023460487258593,0.012134861745828984,-0.007268093618105325,0.009172831358572112
1836.0,-0.003222888226668356,0.020142622732697898,-0.024079072639316763,0.0010947640101321896
1848.0,-0.011558296073877173,-0.025892184113427173,0.0207014954610195,0.007112377211172014
1860.0,0.0030780730101473905,0.00942225954111976,0.0013856243676767706,-0.011682096755546711
1872.0,-0.0074998914408372095,0.010791097376239117,-0.011884210171000118,-0.010440126920855929
1884.0,-0.018342633176772274,-0.0062859613389107585,0.016609315548142822,-0.0076493149816133765
1896.0,-0.014108567297482286,-0.0057211370445915625,-0.005038538705513745,0.00943809948242975
1908.0,0.008580692250405319,-0.010849864958287192,0.005087611735260847,-0.0029535823139355518
1920.0,-0.0015352839818659494,-0.016405881525409748,0.009541461908095702,0.029580743267715304
1932.0,0.013801980202443331,0.020357529317213408,0.014431912524170124,-0.006465275662044376
1944.0,0.00726043308814675,0.0006331694342202514,-0.015134316987597585,-0.0054232588411018716
1956.0,-0.02798700757618564,-0.0039720358237402215,0.013827467498697307,0.014725217162221159
1968.0,0.0041852058743620255,0.020231626782050698,0.01855691371362699,0.009417038780309842
1980.0,0.03553776486074064,-0.005062624528818901,-0.009930806626540906,-0.022526969475793687
1992.0,0.024470956898138222,0.008033975244157016,-0.022566139182187025,0.01926363134884159
2004.0,0.010592021242003815,0.0014062431083163491,0.007612449664732197,0.01722340977461667
2016.0,0.008831870923128626,-0.0065331958545564684,0.005178332278108183,0.010742770703792908
2028.0,0.007998023196047442,0.006104680999793026,-0.009946906102504139,0.006229815287164921
2040.0,0.00046131816746733867,0.011122823558084577,-0.007894336815982644,-0.015742242541989186
2052.0,-0.005456778721905732,-0.013758318042603303,0.0008291303186067517,-0.009042004574298447
2064.0,0.019201313533913918,-0.04232063405814547,-0.015862494119661574,0.024503726662484918
2076.0,-0.019384762442840063,-0.012422570781406279,0.013441010828921384,0.032845566699745206
2088.0,-0.00645076475947862,0.005849761489814991,0.028635071062851108,0.0015483888343869167
2100.0,0.018770779578720493,-0.0075034025297371475,0.0033717085208522448,0.017409832378147146
2112.0,0.018554007097630384,-0.002384088409199745,0.009258417480282303,-0.0038709110500650405
2124.0,0.026495373606254834,0.001953503235003777,-0.007935509238961039,-0.003470530359139398
2136.0,0.009719327236325789,-0.012105673354313019,0.003743030375744007,0.008867995535792084
2148.0,0.019852941568061243,-0.011414448453726215,-0.014785691879258846,-0.0024812931643286903
2160.0,0.01705593125131694,-0.0030079002221370162,-0.016313410855357258,0.005257645335149297
2172.0,-0.011019854327839047,-0.004228473270911894,-0.021321208116387935,0.02192208625035718
2184.0,0.002907676714439338,-0.013965172430251327,-0.014760717255413789,-0.00014476144986154518
2196.0,-0.0033580804692451573,-0.010277190400459437,-0.015952532891934285,0.0231515023735143
2208.0,-0.01321215640575613,-0.007324863827982658,0.006460803620424558,-0.014867657633898943
2220.0,0.0003377454306086469,0.023268860557656444,0.015531863767776252,0.04034696021237903
2232.0,0.020855843629829365,0.008471358741722316,-0.007095325174759744,-0.009721482842371855
2244.0,-0.023687414486716216,0.006026765088745342,-0.019869669914032093,0.02115498041659112
2256.0,-0.00551865166740127,0.00667371456269664,-0.007978681571562297,-0.015782523111510814
2268.0,-0.007934408636199148,0.0025901679605472355,0.00760953469712988,0.020787099360005497
2280.0,-0.004048427622170089,0.0022309687584753375,0.0070591799896568405,-0.019512869352357656
2292.0,-0.019654721424345635,0.026564971346284934,0.02601546876033186,0.0017012571058519742
2304.0,-0.010931408938301792,-0.02464146911169341,-0.009349644075994356,-0.01285737097616501
2316.0,-0.0024854065767901078,0.009302742099068968,0.010195674925507854,0.0019113334374295547
2328.0,-0.0005061207854165275,0.01256684920336905,-0.03390348328521074,-0.009608282450953643
2340.0,0.007095213497351804,-0.009291198792266132,0.024375329858164825,0.012829339698355768
2352.0,0.011029413879683965,-0.008605038125281631,0.0020753354059791385,0.010332209011412064
2364.0,-0.020597193977940687,0.010541981881776163,0.01130247796106213,-0.003221125572811368
2376.0,0.0002859613951221447,0.0053616622768328055,0.0004372485280951931,-0.015532645518046223
2388.0,0.008818535920350819,0.02510552024719717,0.00813918872676393,-0.01826969136149771
2400.0,-0.01433089330471694,-0.0053136252536200735,0.006523558148254616,-0.027798660447122224
2412.0,-0.006379399258052072,0.016007561392228354,-0.008567345541354804,-0.006560187375473004
2424.0,-0.009840244899511765,0.02856615715940467,0.016822736305984673,-0.009511703459328356
2436.0,0.0007351927974420503,0.0222014254440117,0.012419724372169382,-0.024964730744533117
2448.0,0.001369958213659062,0.02156458013344823,-0.016264144836372823,0.014895311545004626
2460.0,-0.0010255418241433818,-0.00402744310084352,-0.0010572389293493727,0.0006629733372198956
2472.0,0.010810343899516947,-0.012600752030779263,0.00018700636260757697,-0.012515984760819715
2484.0,0.00016392293692300914,-0.0016711684064140621,0.0008886777922058669,-0.0002841220119104276
2496.0,0.003639389772230302,0.011577761790929274,-0.005690576762808231,0.010611306656312902
2508.0,-0.0010581464877631142,0.025513779969500387,-0.026459884253985093,0.024470346792464983
2520.0,0.001403628662793646,-0.013658170787879247,0.017485085327548163,0.00014455838928923643
2532.0,0.007958881717135335,-0.005753612231457505,-0.013740678088759485,-0.005981362463470951
2544.0,-0.006742709196746813,-0.022700007456807725,-0.023100799256369976,0.01307080837348649
2556.0,0.003831757599435546,-0.04375686564783074,0.0345817867837912,-0.0033639984414047474
2568.0,0.04014123278372794,-0.020532201036264137,0.008668627407354688,-0.015866113312257447
2580.0,0.018388455356810135,0.0022151172371969886,0.005952570568131526,0.006670265035980746
2592.0,0.010981732763521266,0.007742501227074829,-0.010443813788643064,-0.019265657727071624
2604.0,0.006947149486588257,0.013704504401425567,0.005209382892287927,0.0230682811139328
2616.0,-0.005964966283798727,3.7316861071797686e-5,-0.010842790411099227,0.0018897764688649847
2628.0,0.0012592635804994272,-0.0013664901590500693,-0.018324012855241285,0.0025001791050539924
2640.0,-0.0022613690931151884,-0.005005537257454935,5.9983582184127246e-5,-0.02870588321842613
2652.0,0.014881674140296295,-0.0006140661690009021,0.008507385449835338,0.011124475156202986
2664.0,-0.004937878336781328,-0.0010669126138918724,-0.0015377244996857891,0.02800937342359852
2676.0,0.01927344098925156,-0.00552939442501811,0.020591652310226253,-0.010652607867589233
2688.0,-0.006640766361737889,0.03879375758552247,0.004886849931840125,-0.01692122981836653
2700.0,0.006487600470500989,-0.002318835175379247,-0.011436141989026781,-0.006582707950568718
2712.0,-0.00507626680508325,-0.008071019725382787,0.02675601293605143,-0.01356413711301006
2724.0,0.005203623643626308,-0.017591835597658548,-0.0243140028111273,0.005599126524550614
2736.0,-0.008774396512314464,-2.3152211309392203e-5,-0.006853882269074473,-0.019332981617414837
2748.0,0.021559934306349556,-0.019438241066399867,0.0022507784482899366,0.012207396030307138
2760.0,0.020996628005151705,0.0012343411638221827,-0.02381432113252831,0.01372664724723016
2772.0,-0.002886260385192546,0.0033930779219614755,0.011393096227953458,-0.01683968605542937
2784.0,0.002047127135723256,0.01853451633443977,0.034486859937510835,-0.0048264197076193956
2796.0,0.002362367435390018,0.002287204632731132,-0.0013212762761178403,-0.03026624448131391
2808.0,-0.0025661627393677193,-0.005003276455222146,0.029748502376376777,0.02533240945233633
2820.0,0.02280556876429668,-0.02464599557119731,-0.0024799099118577605,0.02273437970062366
2832.0,0.028492389593231054,-0.018956470561808204,0.00036316345932079614,-0.017091370486953923
2844.0,-0.016620279375085097,-0.008312490546261172,-0.002621633405791323,-0.0027546081221632053
2856.0,0.0149381519309332,-0.01016822311141979,0.027648163842098998,0.021728931219466202
2868.0,0.006264499412159261,-0.0259480683026927,0.005144461832508561,0.01803441388523193
2880.0,-0.016039474134689178,-0.004636567879676723,-0.008471203427809014,0.0039050999814347898
2892.0,-0.01600930354945033,-0.0023368376247257672,0.0010439400165085648,0.00018996396613693968
2904.0,-0.005756955649887728,0.008844119201553707,-0.023151402702805808,-0.018596805860744005
2916.0,0.007998795314365289,-0.009640334407002746,-0.006641305824633549,-0.0037356686078945803
2928.0,0.008528366533590091,-0.0009448563008443101,0.01602029676343215,0.01525212670247525
2940.0,-0.01988661779149731,-0.0036628859341358436,0.015644778837458337,-0.005080725449270411
2952.0,-0.0050861950831707645,0.002168151322350167,0.02882580615427574,0.0016053349189877161
2964.0,4.6138797316416663e-5,-0.00904652458634996,0.0009477062201315625,0.009051597121581918
2976.0,0.004079702212239806,0.010621099858433932,-0.026185511146162594,0.011316014200714718
2988.0,-0.01979886905707727,-0.004988125532114979,0.001599637956618312,-0.001483018916836951
3000.0,-0.033351891164622983,-0.0013789730656533325,0.023421414278355156,-8.693086724479977e-5
3012.0,0.0016507726512599741,-0.011425021704327023,0.0002574412733414766,-0.006592109454294452
3024.0,-0.007805569205592667,0.011212275085502961,0.01406903817557294,0.016136590922675224
3036.0,-0.015219457763368083,0.008870664485202651,0.0035182012616767223,0.005260259814736763
3048.0,0.004180162410406661,-0.002139693382368585,-0.019904261736446657,-0.006573082460200908
3060.0,-0.013797642661582054,-0.0022275805632725057,0.00694971364303196,-0.0006709004352477079
3072.0,0.009009494856021129,-0.0013191922922011336,-0.0027008949277667017,0.02892815302400206
3084.0,-0.007135683682446684,-0.016895490603589434,0.010577482340856577,-0.0008510647984338937
3096.0,-0.009054941738989469,0.010114527490192815,-0.00032050782877158043,0.011082739222564725
3108.0,-0.0050211574139675625,-0.026022388332252525,0.004390368342254605,-0.0016712668907324791
3120.0,-0.00288981370246613,-0.026184617303650064,-0.009938895518416582,0.0019518345555620724
3132.0,0.013713850572346148,-0.037696151172626716,-0.012946208868119355,0.0014767406173586365
3144.0,0.011248454479938743,0.03484916739815741,0.0406021229733913,5.3205265119508185e-5
3156.0,-0.015957318195479183,0.008718400444107611,0.021906497150472628,0.0050911499983518895
3168.0,-0.009818037102671193,-0.023318187448693208,-0.021830347548669388,0.013789683250351016
3180.0,-0.011565045463311385,0.01372758070966446,-0.019481361884702002,-0.0033662059676877764
3192.0,-0.009149356576475068,0.0019692858357458,0.02221281968692898,-0.015346752650592722
3204.0,0.01728337976949328,0.015999669337734453,0.01040726713308998,0.007868960911182356
3216.0,-0.005057590503523676,-0.0014763392644464616,0.017001247066653673,0.004097606873447396
3228.0,0.0014684770407388068,0.006834551861269571,-0.022014150850916032,-0.023666908569553335
3240.0,-0.021143053906932736,-0.0009528629458354944,0.009912977017408528,0.0007439061040268478
3252.0,-0.008928525787101033,-0.0017852068010949774,-0.010673209575731247,-0.006158324406233161
3264.0,0.00021395163031018307,-0.01562582137669509,0.0075255120091224465,-0.007078081804585472
3276.0,-0.0136635080487575,-0.0076692242398478305,-0.01309218514361176,-0.02535557804013438
3288.0,0.01843126378537935,-0.0057746110621406535,0.02289583847092735,0.01831813015528603
3300.0,0.0039540481884537725,0.016980241287831786,0.0033022156539157005,0.032595629470901645
3312.0,-0.01095544610802865,-0.0035248335565986363,-0.02089143843823469,-0.001914851963738107
3324.0,0.006666231222981818,-0.0069951811273913315,0.0019751493802014617,-0.0013721944356240002
3336.0,0.03433068324391767,-0.010813883399927853,0.00411329355947323,0.0083249614913796
3348.0,-0.02112523152556599,0.014031731719014118,0.0065246947384885986,-0.005788360408398608
3360.0,-0.014636665783399042,0.03574475960574323,-0.011344977423584994,0.042591966191000634
3372.0,0.0006595979814855426,0.010266228511612893,-0.006787425360206533,0.022858031365847516
3384.0,0.015328335677158663,-0.006013744147279711,-0.004101693238012514,-0.004234221178820167
3396.0,-0.009522299084148934,-0.009320979322695643,-0.00012783630589288658,0.006564489885933697
3408.0,-0.013752582511183015,0.012863815445746364,0.01401922962464106,-0.014055643899636565
3420.0,-0.009718211953253732,-0.0055462430137182715,-0.013170006224062274,0.012928309252595893
3432.0,-0.012621164065261977,0.0036427006073462163,0.002991429467142175,0.02009566482834889
3444.0,-0.029352236342524127,-0.01767829261844137,0.019467109203720755,-0.004926119437094686
3456.0,0.02959457841101858,0.02261133860988151,0.02375990598255933,-0.004862723537323488
3468.0,-0.006181597380377468,-0.02511304628599141,-0.011465197683080302,-0.01842586762220874
3480.0,0.013457429440356194,-0.006842786323689258,0.010722001866949998,0.017758319788902504
3492.0,0.009323136738103184,0.00456106710682751,-0.011332552011259068,0.0012404571944923876
3504.0,-0.0007132502675982612,-0.016383327077599555,0.0020807349461184287,-0.00048191380880818264
3516.0,-0.012381470769257179,0.00858511838132743,-0.003169717155191218,0.0007076631560080523
3528.0,-0.0020587328796834474,-0.02417943925001698,0.00537116016874767,-0.019368636308178512
3540.0,0.00623725603681207,-0.009023422855721662,-0.019123923923988515,-0.0033959216179702766
3552.0,0.0036409737884977,-0.014812770561663188,-0.004946768013838157,-0.012116602273311418
3564.0,-0.009124451518220097,-0.010546410768781215,0.010589066452151661,-0.005111812143426889
3576.0,-0.020900812232242213,-0.0016866044980767426,-0.003407787117913616,0.0005016559003896902
3588.0,0.014450665303746958,0.00216231882557767,0.01779268381767718,-0.0036521562375947587
3600.0,0.01800490328161539,0.014179364693781941,0.017467710196057255,0.03290827454153863
3612.0,0.02554806265235292,-0.004622793539404612,-0.03157502484247574,0.01810630654072196
3624.0,-0.00239610806718797,0.025258360763000153,0.02471701184259044,0.024631622254839475
3636.0,0.023957835113778043,0.008775620982718096,-0.012904317657911257,-0.011988050257007637
3648.0,0.004617479701714199,-0.009879926080788984,-0.01488758846521857,0.02212237367239286
3660.0,-0.012021589073545015,0.01765664738333667,0.006243535394156159,0.0309306160128902
3672.0,-0.001400339702171786,0.01442958868367247,0.006619458633259657,-0.04082077289561225
3684.0,0.007072124559033366,-0.019321841757103008,-0.003819017169092144,-0.002746183603229954
3696.0,0.006299349369402487,0.00026580347444102054,0.005312136880931136,0.015372391368538301
3708.0,-0.0010147937308620735,0.020841076665213162,0.005462104551141361,-0.012773903651766724
3720.0,-0.03232924915301805,0.009961960219638933,0.021744117612123845,-0.02156564256746376
3732.0,0.02363581998323291,0.002690773593082531,0.007519852064847276,0.037097978466563916
3744.0,-0.00024653547495481315,-0.007889188940624174,0.030441283323401333,0.012448497760538867
3756.0,-0.008966448811479533,-0.0032897991788481767,0.0024019653607974707,-0.007429937445689208
3768.0,0.007952125853785174,0.004810460918358625,9.701635294341162e-5,-0.019496801075287427
3780.0,-0.006948510691673924,-0.00039193179302446417,-0.004205508826259017,-0.028919862083244544
3792.0,0.009963716621501664,0.018867318212304442,-0.008422908105566342,-0.00862772064217814
3804.0,-0.006065386445844048,-0.020060806342485634,0.015838096629535912,-0.003833072768002283
3816.0,-0.03124837731883543,0.003951807790670384,-0.023656930962047656,0.015387351466012566
3828.0,0.0018212941383034572,-0.011577719341199376,0.02412350711966005,-0.002541664500877664
3840.0,-0.005745334412342919,0.010146652836800421,-0.014093133276689459,-0.02748239112430176
