NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,18.0,19.560957907881857,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.000000000000001,6.000000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.000000000000001,6.000000000000006,6.000000000000027,6.000000000000081,6.000000000000177,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.000000000000001,6.000000000000011,6.000000000000087,6.000000000000494,6.00000000000204,6.00000000000612,6.000000000013333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0000000000000036,6.000000000000056,6.000000000000607,6.000000000004752,6.00000000002704,6.000000000111725,6.000000000335214,6.0000000007303305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.000000000000007,6.00000000000015,6.0000000000022355,6.00000000002412,6.000000000189006,6.000000001075468,6.000000004443686,6.000000013332615,6.000000029047786,6.000000045955394,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.000000000000007,6.000000000000212,6.000000000004344,6.0000000000645555,6.0000000006966285,6.000000005458786,6.000000031061073,6.000000128340172,6.000000385065443,6.000000838942582,6.000001327259057,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.000000000000004,6.000000000000158,6.0000000000044516,6.000000000091103,6.000000001353872,6.0000000146098715,6.000000114483007,6.000000651420502,6.000002691581812,6.0000080756876395,6.000017594511193,6.000027835604998,6.000031977896309,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.000000000000001,6.000000000000062,6.000000000002405,6.000000000067794,6.000000001387411,6.000000020618082,6.000000222493399,6.000001743459086,6.000009920467901,6.000040990037727,6.000122984461992,6.0002679464077255,6.00042390779059,6.000486990650026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.000000014670401,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.000000000000012,6.000000000000686,6.000000000026601,6.0000000007496945,6.000000015342695,6.000000228005207,6.000002460444817,6.0000192800545875,6.00010970556417,6.000453288620934,6.001360024539234,6.002963087237236,6.0046877872882325,6.005385389533667,6.004492541656151,NaN,NaN,NaN,NaN,6.000014936661991,6.000001826766921,6.000000162232735,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.000000000000002,6.000000000000103,6.000000000005504,6.000000000213607,6.00000000602014,6.000000123203751,6.000001830910137,6.000019757677564,6.00015482123372,6.000880949310264,6.0036399639433355,6.010921166021475,6.023793958653273,6.037643514342009,6.043245347043967,6.0360756676588,6.0218532047053985,6.00961261738483,6.003070392837958,6.000712150852072,6.000119943251538,6.000014669165332,6.000001302749019,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,6.000000000000008,6.000000000000601,6.000000000032094,6.000000001245568,6.000000035103896,6.000000718409573,6.000010676160714,6.0001152083457425,6.000902773002128,6.005136874474373,6.0212248735962515,6.063682050633336,6.13874416675775,6.21950185369825,6.252166515424981,6.210359634665448,6.127427500485234,6.056051815877017,6.017903666309961,6.004152599322221,6.000699397134176,6.000085536885673,6.000007596416793,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0,6.0,6.0,6.0,6.0,6.0,NaN,NaN,6.000000000000669,6.00000000000842,6.000000000159391,6.000000005364036,6.0000001489708055,6.0000030430965285,6.000045209355624,6.00048783156838,6.0038225867469714,6.021750762268827,6.089870906003263,6.26964405205536,6.5874738360535865,6.929419945997516,7.067729430069035,6.890709745710427,6.539556539610022,6.237335925905302,6.075808127788354,6.01758303436976,6.002961403904904,6.000362182306542,6.000032164927843,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.999999999999928,5.999999999999998,6.0,6.0,6.000000000000003,6.00000000000005,NaN,NaN,NaN,6.0000000020183935,6.000000016815366,6.000000056704194,6.000000189690016,6.000000973242727,6.0000108361777365,6.000143106751141,6.001510906391596,6.0117815990404235,6.0669294874999,6.276350694805136,6.82907183160579,7.8062926583553836,8.857666546220104,9.282923596583665,NaN,NaN,6.729731418399502,6.233085540700144,6.054062159201012,6.009105361793569,6.001113593769103,6.000098896778175,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.999999999480735,5.999999999971522,5.999999999998874,6.000000000000005,6.000000000000169,6.000000000001153,6.000000000017244,NaN,NaN,NaN,NaN,NaN,6.000011983357212,6.000034808366422,6.000086313260211,6.000207508600722,6.00049805071868,6.001375018366165,6.00564254896721,6.031012391369574,6.157427396119598,6.6210279438795485,7.851552889783578,NaN,NaN,NaN,NaN,NaN,NaN,6.5204040419734515,6.120703180821554,6.020329305141669,6.002486291928779,6.000220804271882,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.999999921375379,5.999999994065642,5.999999999690914,6.000000000051259,6.000000000239414,6.000000000864348,6.0000000033636995,6.000000033545022,NaN,NaN,NaN,NaN,NaN,6.002136690313433,6.005558751414181,6.011081398905201,6.0213314111309275,6.039676749543431,6.0716479648453765,6.128705791511851,6.2487565240958896,6.550823133876359,7.155715905196599,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.843707198890718,6.195690529616118,6.032958969787069,6.004030911041543,6.000357979836256,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.999993723718458,5.999999350966114,5.999999963738932,6.000000039340236,6.000000130634526,6.000000392546124,6.000001138017675,6.000003185522087,6.000018537359436,NaN,NaN,NaN,NaN,NaN,6.103936739828886,6.229254969560046,6.367557615716647,6.568998060477951,6.8505444885860305,7.22822748125595,7.718318162955352,8.35960834383819,9.245063863975126,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.230381004776385,6.038801676252984,6.004745479189702,6.00042143968095,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.998660512721901,5.999736416226045,5.999963769752199,6.000000017788444,6.000010312628263,6.000027464700764,6.000068726103502,6.000165957004487,6.000386938675891,6.000871094641638,6.0029099673982405,6.011331681791668,NaN,NaN,NaN,6.707696415605769,7.436207074603638,8.441725924224901,9.14843760089252,9.919859086213162,10.712263971150803,11.470688537290716,12.141095454818593,12.71211838864288,13.336185041815554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.033170583635714,6.004056791601663,6.0003602782543,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.978469465094783,5.99426838242771,5.999112143774903,6.000359220214179,6.001014920760145,6.002225488845854,6.004638534832134,6.0093297950440885,6.018118976247376,6.033975962997076,6.061515787475975,6.129762388760652,6.337020536295926,6.768345695676069,NaN,NaN,10.164991668298876,11.63748616667701,12.698068826462464,12.964683437617145,12.97378132243147,12.742483899573141,12.295790708075897,11.688997981481357,11.043121259123515,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.023913127601888,6.002791746487505,6.00023871987551,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,5.646638549255388,5.821723510140357,5.940583964130045,5.997173822949032,6.022781976118988,6.042720501226413,6.069504641237258,6.120688054518514,6.202198692286011,6.327080879506506,6.5108674151061114,6.770438421083542,7.121874708908254,7.643728161865866,8.847336635778241,10.32952647743367,11.778761191332876,12.770517404186569,12.963085594861761,12.285999941307871,10.981266494453422,9.978727968116647,9.204085247866157,8.491579082899554,7.873017064223527,7.378090175970858,7.089776472513119,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.017090145096801,6.0018944132957435,6.000153807219126,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,4.840364769327559,4.937260538496751,5.326994751207319,5.800835256921387,6.171076945419461,6.429712973823508,6.654420215435208,6.907483603037723,7.217601684248818,7.689324038852978,8.276179854734284,8.96124692736845,9.71979727863509,10.511704156680137,11.283706086548383,11.974662588247138,12.833476774294137,12.930181248166612,12.169361617289791,10.820905572561074,9.30681414424791,7.991057086463934,7.0523262788910905,6.586981336603993,6.380187656273924,6.2380716500022535,6.147292789361943,6.114496083453762,6.232799902400023,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0012744601188,6.000098246621053,28.10612847973634,36.65129905161476,45.196469623493115
NaN,5.687182894029515,5.2022798535113335,4.549600003890872,4.418025420370162,5.50559168622057,6.553859563039457,7.722710232849907,8.728375626025063,9.529672738205317,10.2216380368121,10.867916847095,11.473400022280673,12.106425134202818,12.617150112142603,12.923578256431062,12.994664139178882,12.823069890781921,12.426425382632802,11.844344584484496,10.658703651952829,9.151151198880525,7.870967151539649,6.97511502222377,6.446106237035586,6.179148638189122,6.063151246571629,6.022365238261799,6.011683743024709,6.0063678399619596,6.008277320782466,6.043782815940912,6.2435579399906365,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.000850022709233,6.000062217318217,28.10612847973634,36.65129905161476,45.196469623493115
NaN,5.6191505075913275,5.030034800592395,4.306113284837926,5.099582877457058,9.04235096881175,10.68776900702348,11.856487329938982,12.613406321617699,12.911167349130844,12.886238246117538,12.654460412127655,12.275166518624179,11.700277142447069,10.967888550223604,10.180450723471372,9.396651448545231,8.664744348180834,8.01853745014094,7.476368492913936,6.902212631998082,6.407018685038428,6.161180520554556,6.056027794228513,6.017095714690604,6.004578930658241,6.0010766616726565,6.000225129594266,6.000147968520065,6.000808887757774,6.007830765311466,6.057997871932654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0005620663287855,6.000039062291295,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,4.507397089834942,5.274346977873349,8.939825819997612,9.863922859241017,9.970916252839428,9.813184059551105,9.391218390815881,8.854458411971182,8.318777266162979,7.834863005345129,7.374161605767181,6.96318326575558,6.651856675712591,6.425962752130398,6.268761962523732,6.163734680793736,6.096314183370658,6.049604947033661,6.014934129314562,6.0039443859328605,6.000914474626402,6.000186104552579,6.000033251719379,6.000005414365381,6.000005641479373,6.0000884668627235,6.001159301362644,6.0111497623279355,6.0785469573618895,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.000368465959348,6.0000243140274705,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.35999213960314,6.434162044938118,6.388626999247301,6.294434884766704,6.204990541910257,6.136726327326841,6.08554002162436,6.048225620659059,6.026249273987654,6.0137952243994155,6.00700029884981,6.0034298969158,6.001622640267017,6.00071747258311,6.000155656020866,6.000027419952957,6.000004239950234,6.000000575788716,6.000000080707321,6.000000384054146,6.000008593204138,6.000143852588128,6.001768450714543,6.015964252153583,6.10582401926636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.000239474864666,6.000015004062127,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.004024303166563,6.002535523248168,6.001370284901968,6.000623299057264,6.000272961771795,6.000115377534289,6.000047087086648,6.000018554872722,6.000007059773628,6.00000258761017,6.00000046086359,6.000000054147157,6.000000005595347,6.00000000110494,6.000000023937852,6.000000699643938,6.0000150409411495,6.0002374404613725,6.002752418684599,6.023429030448087,6.146444877708425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.000009179384601,28.10612847973634,36.65129905161476,45.196469623493115
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.999804572737365,5.999989490814522,6.000003960250098,6.000001986415416,6.000000729273629,6.000000249092253,6.000000081792107,6.000000025922138,6.00000000793224,6.000000002343673,6.000000000387617,6.00000000003072,6.000000000026262,6.000000001237675,6.0000000465249865,6.000001284369576,6.000026035976792,6.000387558968541,6.004236251704109,6.034002102421484,6.200405591873448,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,6.0000055676386514,28.10612847973634,36.65129905161476,45.196469623493115
